"id","token","bayes_categories_id","count"
"3618","adsorbed","1","2"
"3619","interfaces","1","4"
"3620","confined","1","2"
"3621","microscopic","1","1"
"3622","pores","1","2"
"3623","dimensional","1","1"
"3624","determines","1","1"
"3625","aspects","1","1"
"3626","phenomena","1","2"
"3627","geology","1","1"
"3628","biology","1","4"
"3629","tribology","1","1"
"3630","nanotechnology","1","1"
"3631","theory","1","3"
"3632","proved","1","1"
"3633","challenging","1","1"
"3634","assess","1","1"
"3635","crystal","1","8"
"3636","experimentally","1","1"
"3637","electron","1","6"
"3638","locked","1","1"
"3639","sheets","1","1"
"3640","archetypal","1","1"
"3641","hydrophobic","1","2"
"3642","confinement","1","1"
"3643","observations","1","5"
"3644","nanoconfined","1","1"
"3645","room","1","3"
"3646","temperature","1","3"
"3647","phase","1","1"
"3648","symmetry","1","1"
"3649","qualitatively","1","1"
"3650","conventional","1","2"
"3651","tetrahedral","1","1"
"3652","geometry","1","1"
"3653","hydrogen","1","2"
"3654","bonding","1","2"
"3655","packing","1","1"
"3656","density","1","5"
"3657","lattice","1","1"
"3658","constant","1","1"
"3659","assemble","1","1"
"3660","bilayer","1","1"
"3661","trilayer","1","1"
"3662","crystallites","1","1"
"3663","simulations","1","3"
"3664","inside","1","1"
"3665","nanochannels","1","1"
"3666","independently","1","1"
"3667","exact","1","1"
"3668","atomic","1","1"
"3669","wind","1","4"
"3670","black","1","4"
"3671","hole","1","2"
"3672","disk","1","6"
"3673","driving","1","1"
"3674","outflow","1","2"
"3675","active","1","10"
"3676","powerful","1","6"
"3677","winds","1","4"
"3678","driven","1","3"
"3679","nuclei","1","2"
"3680","thought","1","1"
"3681","affect","1","4"
"3682","supermassive","1","2"
"3683","holes","1","2"
"3684","host","1","4"
"3685","quenching","1","1"
"3686","explaining","1","2"
"3687","close","1","4"
"3688","relationship","1","1"
"3689","recent","1","7"
"3690","large","1","6"
"3691","outflows","1","5"
"3692","ultraluminous","1","3"
"3693","infrared","1","2"
"3694","quasar","1","3"
"3695","feedback","1","2"
"3696","idea","1","6"
"3697","directly","1","2"
"3698","trace","1","1"
"3699","theoretical","1","1"
"3700","originate","1","1"
"3701","conserving","1","2"
"3702","flows","1","1"
"3703","fast","1","1"
"3704","proposed","1","3"
"3705","connections","1","1"
"3706","incomplete","1","1"
"3707","detected","1","1"
"3708","conversely","1","1"
"3709","focused","1","1"
"3710","ray","1","3"
"3711","seyfert","1","1"
"3712","redshift","1","2"
"3713","quasars","1","1"
"3714","mildly","1","1"
"3715","relativistic","1","1"
"3716","velocity","1","2"
"3717","quarter","1","1"
"3718","spectrum","1","2"
"3719","iras","1","1"
"3720","f11119","1","1"
"3721","nearby","1","1"
"3722","optically","1","1"
"3723","classified","1","1"
"3724","type","1","4"
"3725","hosting","1","1"
"3726","emission","1","4"
"3727","luminosity","1","1"
"3728","ergs","1","1"
"3729","energetics","1","1"
"3730","wide","1","2"
"3731","angle","1","1"
"3732","basis","1","7"
"3733","lack","1","3"
"3734","radio","1","1"
"3735","jets","1","2"
"3736","alternative","1","1"
"3737","drive","1","3"
"3738","blows","1","1"
"3739","astronomical","1","1"
"3740","luminous","1","1"
"3741","central","1","5"
"3742","mass","1","2"
"3743","accreting","1","1"
"3744","reveal","1","4"
"3745","entities","1","1"
"3746","launch","1","1"
"3747","propel","1","1"
"3748","speeds","1","1"
"3749","letter","1","1"
"3773","retrospective","2","1"
"3774","essays","2","1"
"3775","fleck","2","1"
"3776","contemporary","2","1"
"3777","sociology","2","1"
"3778","stocked","2","1"
"3779","library","2","1"
"3780","offers","2","2"
"3781","access","2","3"
"3782","numbers","2","2"
"3783","assembled","2","1"
"3784","arbitrary","2","1"
"3785","classification","2","1"
"3786","parsons","2","1"
"3787","kuhn","2","1"
"3788","stored","2","1"
"3789","archives","2","1"
"3790","harvard","2","2"
"3791","identifies","2","1"
"3792","rightly","2","1"
"3793","vard","2","1"
"3794","unsustainable","1","1"
"3795","consumption","1","2"
"3796","thã","1","1"
"3797","gersen","1","1"
"3798","european","1","1"
"3799","psychologist","1","1"
"3800","level","1","3"
"3801","contributor","1","1"
"3802","resource","1","1"
"3803","depletion","1","2"
"3804","panel","1","1"
"3805","implementation","1","1"
"3806","link","1","1"
"3807","behavior","1","2"
"3808","impacts","1","1"
"3809","involving","1","3"
"3810","problems","1","1"
"3811","cost","1","2"
"3812","effective","1","2"
"3813","soil","1","2"
"3814","conservation","1","3"
"3815","case","1","1"
"3816","changting","1","1"
"3817","county","1","1"
"3818","southeast","1","1"
"3819","china","1","1"
"3820","wang","1","3"
"3821","yang","1","2"
"3822","land","1","2"
"3823","countries","1","2"
"3824","socio","1","1"
"3825","ecological","1","1"
"3826","effectiveness","1","1"
"3827","dependent","1","6"
"3828","integrated","1","3"
"3829","interrelated","1","1"
"3830","principal","1","1"
"3831","quality","1","3"
"3832","effect","1","2"
"3833","maize","1","1"
"3834","rapeseed","1","1"
"3835","cropping","1","7"
"3836","himalaya","1","1"
"3862","educators","2","1"
"3863","parents","2","2"
"3864","students","2","1"
"3865","security","2","1"
"3866","nigeria","2","1"
"3867","jacob","2","2"
"3868","mato","2","1"
"3869","akintola","2","1"
"3870","mediterranean","2","7"
"3871","journal","2","1"
"3872","social","2","1"
"3873","sciences","2","7"
"3874","contribution","2","2"
"3875","theory","2","1"
"3876","easton","2","1"
"3877","claimed","2","1"
"3878","interacting","2","1"
"3879","stakeholders","2","1"
"3880","nation","2","1"
"3881","maintaining","2","3"
"3882","sustenance","2","1"
"3883","continuity","2","1"
"3884","nigerian","2","1"
"3885","political","2","1"
"3996","extracting","2","1"
"3997","precious","2","2"
"3998","metals","2","2"
"3999","sewage","2","3"
"4000","workings","2","1"
"4001","groups","2","4"
"4002","potentially","2","4"
"4003","worth","2","2"
"4004","millions","2","1"
"4005","courtesy","2","1"
"4006","shutterstock","2","1"
"4007","gameanna","2","1"
"4008","valuable","2","1"
"4009","exploring","2","1"
"4010","unrelated","2","1"
"4011","classic","2","1"
"4012","theme","2","1"
"4013","history","2","6"
"4014","literally","2","1"
"4015","striking","2","1"
"4016","gold","2","1"
"4017","happened","2","3"
"4041","correction","2","20"
"4042","identification","2","11"
"4072","balakrishnan","2","2"
"4073","pathways","2","5"
"4074","fuels","2","2"
"4075","lubricants","2","2"
"4076","optimized","2","2"
"4077","life","2","5"
"4078","greenhouse","2","5"
"4079","assessment","2","3"
"4080","chemistry","2","3"
"4081","sustainability","2","2"
"4082","madhesan","2","1"
"4083","eric","2","1"
"4084","sacia","2","1"
"4085","sanil","2","1"
"4086","sreekumar","2","1"
"4087","gorkem","2","1"
"4088","gunbas","2","1"
"4089","gokhale","2","1"
"4090","corinne","2","1"
"4091","scown","2","1"
"4092","dean","2","1"
"4093","toste","2","1"
"4094","alexis","2","1"
"4095","bell","2","1"
"4096","appeared","2","5"
"4097","june","2","3"
"4098","zhou","2","2"
"4099","npas3","2","2"
"4100","trachealess","2","2"
"4101","homolog","2","2"
"4102","lung","2","5"
"4103","homeostasis","2","2"
"4104","shutang","2","1"
"4105","simone","2","1"
"4106","degan","2","1"
"4107","potts","2","1"
"4108","michael","2","6"
"4109","foster","2","1"
"4110","mary","2","1"
"4111","sunday","2","1"
"4112","proc","2","3"
"4113","natl","2","2"
"4114","acad","2","2"
"4115","sci","2","2"
"4116","usa","2","2"
"4117","published","2","2"
"4118","guest","2","1"
"4119","jesse","2","2"
"4120","coauthored","2","1"
"4121","andrew","2","2"
"4122","barkley","2","1"
"4123","lanier","2","1"
"4124","nalley","2","1"
"4125","_proceedings","2","1"
"4126","national","2","1"
"4127","academy","2","1"
"4128","sciences_","2","1"
"4129","utilize","2","1"
"4130","kansas","2","3"
"4131","trial","2","1"
"4132","dryland","2","1"
"4133","winter","2","5"
"4134","temperature","2","14"
"4135","eleven","2","1"
"4136","exposure","2","6"
"4137","sol","2","4"
"4138","wolfram","2","5"
"4139","adam","2","1"
"4140","sobel","2","1"
"4141","importance","2","6"
"4142","accuracy","2","2"
"4143","versus","2","1"
"4144","aggregate","2","1"
"4145","monthly","2","1"
"4146","focus","2","3"
"4147","exposures","2","2"
"4148","supplementary","2","1"
"4149","stats","2","1"
"4150","geek","2","1"
"4151","included","2","3"
"4152","mike","2","2"
"4153","constructing","2","2"
"4154","prescribed","2","1"
"4155","method","2","2"
"4156","interpolating","2","1"
"4157","degree","2","4"
"4158","analyses","2","6"
"4159","call","2","3"
"4160","missing","2","2"
"4161","interpolation","2","1"
"4162","outlined","2","1"
"4163","consideration","2","1"
"4164","cold","2","1"
"4165","shifting","2","2"
"4166","result","2","4"
"4167","fewer","2","1"
"4168","trumps","2","1"
"4169","freeze","2","4"
"4170","omitting","2","1"
"4171","beneficial","2","2"
"4172","reduction","2","5"
"4173","leads","2","3"
"4174","vastly","2","1"
"4175","overestimated","2","1"
"4176","alternative","2","2"
"4177","percentage","2","2"
"4178","preferred","2","1"
"4179","includes","2","2"
"4180","freezing","2","1"
"4181","holds","2","2"
"4182","bars","2","1"
"4183","confidence","2","1"
"4184","intervals","2","1"
"4185","errors","2","1"
"4186","clustered","2","1"
"4187","variety","2","11"
"4188","upshot","2","1"
"4189","accounting","2","1"
"4190","finding","2","1"
"4191","applies","2","1"
"4192","additional","2","4"
"4193","varieties","2","9"
"4194","experienced","2","2"
"4195","steady","2","1"
"4196","successful","2","3"
"4197","breeding","2","4"
"4198","efforts","2","3"
"4199","lengthened","2","1"
"4200","grain","2","1"
"4201","filling","2","1"
"4202","stage","2","2"
"4203","ideal","2","1"
"4204","introduces","2","2"
"4205","susceptibility","2","1"
"4206","evolving","2","1"
"4207","sensitivities","2","1"
"4208","essentially","2","1"
"4209","reasoning","2","1"
"4210","tradeoff","2","3"
"4211","group","2","7"
"4212","released","2","1"
"4213","public","2","3"
"4214","vary","2","4"
"4215","grouping","2","2"
"4216","release","2","5"
"4217","discussed","2","1"
"4218","experimenting","2","1"
"4219","schemes","2","1"
"4220","projects","2","3"
"4221","exist","2","1"
"4222","higher","2","8"
"4223","resist","2","1"
"4224","resistant","2","6"
"4225","switched","2","1"
"4226","newer","2","3"
"4227","older","2","4"
"4228","linear","2","2"
"4229","regressions","2","1"
"4230","statistically","2","1"
"4231","significant","2","5"
"4232","values","2","1"
"4233","summarized","2","2"
"4234","absolute","2","3"
"4235","check","2","1"
"4236","university","2","1"
"4237","genetics","2","3"
"4238","resource","2","2"
"4239","center","2","2"
"4240","wgrc","2","2"
"4241","international","2","1"
"4242","improvement","2","1"
"4243","cimmyt","2","2"
"4244","perspective","2","3"
"4245","advancements","2","1"
"4246","expense","2","1"
"4247","upside","2","1"
"4248","improved","2","1"
"4249","scenario","2","2"
"4250","outweigh","2","1"
"4251","silver","2","1"
"4252","bullet","2","1"
"4253","presents","2","2"
"4254","producer","2","1"
"4255","ultimately","2","1"
"4256","economic","2","6"
"4257","decision","2","1"
"4258","process","2","5"
"4259","producers","2","9"
"4260","individuals","2","1"
"4261","families","2","2"
"4262","exposing","2","1"
"4263","risk","2","5"
"4264","enjoy","2","1"
"4265","smoothing","2","1"
"4266","akin","2","1"
"4267","reducing","2","3"
"4268","profit","2","1"
"4269","farrell","2","1"
"4270","jensen","2","1"
"4271","rulon","2","1"
"4272","pope","2","1"
"4273","prefer","2","1"
"4274","lower","2","5"
"4275","coupled","2","4"
"4276","preference","2","3"
"4277","fairly","2","2"
"4278","homogeneous","2","1"
"4279","firm","2","1"
"4280","answer","2","1"
"4281","pertinent","2","1"
"4282","questions","2","2"
"4283","economics","2","2"
"4284","literature","2","2"
"4285","heterogeneity","2","1"
"4286","extent","2","1"
"4287","trade","2","3"
"4288","variance","2","2"
"4289","captures","2","1"
"4290","deviations","2","1"
"4291","relevant","2","1"
"4292","concerned","2","1"
"4293","downside","2","1"
"4294","martin","2","3"
"4295","weitzman","2","4"
"4296","refers","2","1"
"4297","fat","2","2"
"4298","tailed","2","2"
"4299","uncertainty","2","3"
"4300","jean","2","1"
"4301","paul","2","3"
"4302","chavas","2","1"
"4303","antle","2","1"
"4304","direction","2","1"
"4305","moments","2","1"
"4306","knowledge","2","1"
"4307","willingness","2","1"
"4308","plant","2","3"
"4309","physiologists","2","1"
"4310","geneticists","2","1"
"4311","worked","2","1"
"4312","conceived","2","1"
"4313","interdisciplinary","2","1"
"4314","closing","2","1"
"4315","pointing","2","1"
"4316","policy","2","7"
"4317","welfare","2","1"
"4318","funding","2","1"
"4319","linkage","2","2"
"4320","overlooked","2","1"
"4321","arrives","2","1"
"4322","subsidized","2","4"
"4323","policies","2","7"
"4324","protect","2","2"
"4325","losses","2","2"
"4326","disincentive","2","3"
"4327","adopt","2","1"
"4328","francis","2","1"
"4329","looked","2","1"
"4330","skewed","2","1"
"4331","government","2","2"
"4332","programs","2","1"
"4333","implying","2","1"
"4334","choose","2","1"
"4335","guarantees","2","1"
"4336","costly","2","1"
"4337","know_","2","1"
"4338","optimal","2","2"
"4339","path","2","1"
"4340","_get","2","1"
"4341","there_","2","1"
"4342","love","2","2"
"4343","talk","2","1"
"4344","unintended","2","1"
"4345","consequences","2","2"
"4346","dark","2","1"
"4347","side","2","2"
"4348","called","2","4"
"4349","dismal","2","3"
"4350","pnas","2","4"
"4351","abstract","2","4"
"4352","reep","2","1"
"4353","original","2","1"
"4354","knock","2","1"
"4355","tab","2","1"
"4356","massetti","2","1"
"4357","convergence","2","1"
"4358","searching","2","1"
"4359","rduaktxmhpu","2","1"
"4360","vxdsjpbk5pi","2","1"
"4361","aaaaaaaaas4","2","1"
"4362","wj_y_n6or1m","2","1"
"4363","fig1","2","1"
"4364","inconsistent","2","4"
"4365","flood","2","2"
"4366","g7vvj2","2","1"
"4367","hjme","2","1"
"4368","vxdspgezkai","2","1"
"4369","aaaaaaaaata","2","1"
"4370","qy3pqvynbnc","2","1"
"4371","fig2","2","1"
"4372","ageconsearch","2","2"
"4373","umn","2","2"
"4374","bitstream","2","3"
"4375","dash","2","1"
"4376","handle","2","1"
"4377","weitzman_onmodeling","2","1"
"4378","erae","2","1"
"4379","aaea_2013_jianhongmu_","2","1"
"4380","ajae","2","1"
"4381","insurance","2","4"
"4382","raise","2","1"
"4383","guilt","2","1"
"4384","waiting","2","1"
"4385","march","2","2"
"4386","ideas","2","1"
"4387","possibly","2","7"
"4388","wrong","2","1"
"4389","unoriginal","2","1"
"4390","feedback","2","1"
"4391","notion","2","2"
"4392","modelers","2","6"
"4393","pessimistic","2","2"
"4394","treated","2","1"
"4395","captured","2","4"
"4396","phrase","2","2"
"4397","dumb","2","4"
"4398","treating","2","1"
"4399","reference","2","6"
"4400","exact","2","1"
"4401","practices","2","2"
"4402","calling","2","1"
"4403","real","2","9"
"4404","smart","2","1"
"4405","notice","2","1"
"4406","adjust","2","1"
"4407","added","2","1"
"4408","simulations","2","3"
"4409","hypothetical","2","1"
"4410","adjustments","2","1"
"4411","revisit","2","1"
"4412","setup","2","2"
"4413","terms","2","3"
"4414","speaking","2","2"
"4415","characterize","2","1"
"4416","exposed","2","2"
"4417","backwards","2","1"
"4418","passed","2","1"
"4419","read","2","3"
"4420","noticed","2","1"
"4421","assuming","2","3"
"4422","exogenous","2","7"
"4423","agmip","2","1"
"4424","assumed","2","3"
"4425","table","2","2"
"4426","nelson","2","3"
"4427","assume","2","3"
"4428","sophisticated","2","2"
"4429","previous","2","1"
"4430","won","2","1"
"4431","modern","2","1"
"4432","cultivars","2","2"
"4433","rincker","2","2"
"4434","gains","2","1"
"4435","favorability","2","1"
"4436","stronger","2","1"
"4437","bigger","2","1"
"4438","examine","2","4"
"4439","put","2","2"
"4440","differently","2","1"
"4441","overlap","2","2"
"4442","india","2","1"
"4443","sown","2","1"
"4444","benefits","2","3"
"4445","sowing","2","2"
"4446","doesn","2","1"
"4447","sow","2","2"
"4448","view","2","1"
"4449","specific","2","6"
"4450","illusions","2","2"
"4451","wrote","2","1"
"4452","adaptive","2","1"
"4453","bounds","2","1"
"4454","incorporate","2","1"
"4455","realize","2","2"
"4456","semantic","2","1"
"4457","details","2","1"
"4458","understating","2","1"
"4459","descendants","2","1"
"4460","allowing","2","1"
"4461","suppose","2","2"
"4462","overstating","2","1"
"4463","irrigated","2","1"
"4464","employ","2","1"
"4465","simply","2","2"
"4466","aren","2","1"
"4467","drive","2","1"
"4468","drought","2","1"
"4469","irrigation","2","2"
"4470","fertilizer","2","1"
"4471","play","2","5"
"4472","quick","2","1"
"4473","schematic","2","1"
"4474","trajectory","2","2"
"4475","calculated","2","2"
"4476","blue","2","1"
"4477","lists","2","1"
"4478","implicit","2","2"
"4479","invoked","2","1"
"4480","scoping","2","1"
"4481","prospects","2","1"
"4482","supply","2","4"
"4483","shouldn","2","1"
"4484","count","2","1"
"4485","fjqffv9ofvq","2","1"
"4486","vtz231tvybi","2","1"
"4487","aaaaaaaaaq8","2","1"
"4488","nm33ldk83xq","2","1"
"4489","sciencesocieties","2","2"
"4490","articles","2","2"
"4491","cropsci2013","2","2"
"4492","ceo1kaqqlfo","2","1"
"4493","vtz284tacpi","2","1"
"4494","aaaaaaaaare","2","1"
"4495","vowewxhg3y","2","1"
"4496","fig4","2","1"
"4497","t6lymiovepq","2","1"
"4498","vtfnhy9trii","2","1"
"4499","aaaaaaaaary","2","1"
"4500","4tnwi250wsa","2","1"
"4501","doublecounting","2","1"
"4502","discounting","2","2"
"4503","secular","2","7"
"4504","stagnation","2","7"
"4505","bernanke","2","3"
"4506","chair","2","1"
"4507","federal","2","2"
"4508","reserve","2","1"
"4509","wwii","2","1"
"4510","resurrected","2","1"
"4511","larry","2","6"
"4512","summers","2","1"
"4513","hey","2","1"
"4514","hoot","2","1"
"4515","titans","2","2"
"4516","relieved","2","1"
"4517","official","2","1"
"4518","duties","2","1"
"4519","write","2","2"
"4520","openly","2","1"
"4521","share","2","1"
"4522","views","2","1"
"4523","outlook","2","1"
"4524","thinks","2","2"
"4525","stuck","2","1"
"4526","equilibrium","2","2"
"4527","stay","2","1"
"4528","persistent","2","3"
"4529","fiscal","2","3"
"4530","stimulus","2","2"
"4531","situation","2","1"
"4532","temporary","2","2"
"4533","lived","2","3"
"4534","writes","2","2"
"4535","agree","2","2"
"4536","critique","2","1"
"4537","jim","2","1"
"4538","hamilton","2","1"
"4539","ethan","2","1"
"4540","harris","2","1"
"4541","jan","2","1"
"4542","hatzius","2","1"
"4543","kenneth","2","1"
"4544","west","2","5"
"4545","claim","2","2"
"4546","employment","2","1"
"4547","financial","2","2"
"4548","bubble","2","3"
"4549","tech","2","1"
"4550","stocks","2","2"
"4551","boom","2","1"
"4552","housing","2","2"
"4553","demand","2","3"
"4554","offset","2","1"
"4555","special","2","1"
"4556","sharp","2","2"
"4557","oil","2","1"
"4558","drain","2","1"
"4559","created","2","2"
"4560","deficit","2","2"
"4561","equal","2","1"
"4562","percent","2","2"
"4563","output","2","1"
"4564","argue","2","3"
"4565","headwinds","2","2"
"4566","dissipating","2","1"
"4567","fed","2","1"
"4568","chairman","2","1"
"4569","frequently","2","1"
"4570","cited","2","1"
"4571","arising","2","1"
"4572","aftermath","2","1"
"4573","crisis","2","1"
"4574","credit","2","2"
"4575","recovery","2","1"
"4576","restrictive","2","1"
"4577","november","2","2"
"4578","speeches","2","1"
"4579","points","2","1"
"4580","compelling","2","1"
"4581","plausibility","2","1"
"4582","suggests","2","1"
"4583","citing","2","1"
"4584","uncle","2","1"
"4585","samuelson","2","1"
"4586","famous","2","2"
"4587","observation","2","1"
"4588","permanently","2","1"
"4589","subzero","2","1"
"4590","invest","2","1"
"4591","hill","2","1"
"4592","saving","2","1"
"4593","transportation","2","1"
"4594","costs","2","3"
"4595","grudgingly","2","1"
"4596","acknowledges","2","1"
"4597","theoretical","2","1"
"4598","markets","2","2"
"4599","property","2","3"
"4600","rights","2","3"
"4601","secure","2","1"
"4602","infinite","2","1"
"4603","horizons","2","2"
"4604","taxes","2","1"
"4605","explicit","2","1"
"4606","liquidity","2","1"
"4607","service","2","1"
"4608","debt","2","1"
"4609","investors","2","1"
"4610","finite","2","1"
"4611","institutional","2","2"
"4612","closely","2","2"
"4613","connected","2","1"
"4614","seemingly","2","1"
"4615","collapse","2","1"
"4616","impossible","2","1"
"4617","savings","2","1"
"4618","concentrated","2","1"
"4619","wealth","2","2"
"4620","averse","2","1"
"4621","kind","2","2"
"4622","snap","2","1"
"4623","bit","2","1"
"4624","inflation","2","1"
"4625","armchair","2","1"
"4626","macro","2","1"
"4627","guy","2","1"
"4628","possibility","2","2"
"4629","calculus","2","1"
"4630","investments","2","1"
"4631","curb","2","1"
"4632","nordhaus","2","3"
"4633","pindyck","2","3"
"4634","arguing","2","2"
"4635","discount","2","4"
"4636","weigh","2","1"
"4637","distant","2","2"
"4638","abating","2","1"
"4639","price","2","2"
"4640","chump","2","1"
"4641","comparison","2","3"
"4642","curbing","2","1"
"4643","involves","2","2"
"4644","transfer","2","5"
"4645","supremely","2","1"
"4646","conclusion","2","1"
"4647","forever","2","1"
"4648","counters","2","1"
"4649","chance","2","1"
"4650","devastating","2","1"
"4651","causing","2","3"
"4652","krugman","2","1"
"4653","debate","2","1"
"4654","bothered","2","1"
"4655","optimism","2","1"
"4656","built","2","1"
"4657","today","2","2"
"4658","paint","2","1"
"4659","picture","2","2"
"4660","y7tys4pfnoy","2","1"
"4661","vrv_9eer7ki","2","1"
"4662","aaaaaaaaazo","2","1"
"4663","6lt6cr3zndw","2","1"
"4664","30_interest_rates_inflation","2","1"
"4665","brookings","2","1"
"4666","larrysummers","2","2"
"4667","econweb","2","1"
"4668","ucsd","2","1"
"4669","jhamilto","2","1"
"4670","usmpf_2015","2","1"
"4671","federalreserve","2","2"
"4672","gov","2","3"
"4673","newsevents","2","2"
"4674","speech","2","2"
"4675","bernanke20120831a","2","1"
"4676","htm","2","2"
"4677","bernanke20121120a","2","1"
"4678","wikipedia","2","1"
"4679","wiki","2","1"
"4680","ramsey","2","1"
"4681","93cass","2","1"
"4682","93koopmans_model","2","1"
"4683","magazine","2","1"
"4684","11economy","2","1"
"4685","courses","2","1"
"4686","are263","2","1"
"4687","fall2008","2","1"
"4688","weitzman_why","2","1"
"4689","20the","2","1"
"4690","20far","2","1"
"4691","20future","2","1"
"4692","20should","2","1"
"4693","20be","2","1"
"4694","20discounted","2","1"
"4695","20at","2","1"
"4696","20its","2","1"
"4697","20lowest","2","1"
"4698","20possible","2","1"
"4699","20rate_jeem98","2","1"
"4700","weekend","2","2"
"4701","viewing","2","1"
"4702","pleasure","2","1"
"4703","miss","2","1"
"4704","yesterday","2","1"
"4705","hadoop","2","2"
"4706","conference","2","2"
"4707","san","2","1"
"4708","jose","2","1"
"4709","bring","2","2"
"4710","video","2","2"
"4711","gfeed","2","2"
"4712","hsiang","2","2"
"4713","suit","2","1"
"4714","earpiece","2","1"
"4715","headset","2","1"
"4716","thingy","2","1"
"4717","conspicuously","2","2"
"4718","fails","2","2"
"4719","word","2","1"
"4720","obama","2","1"
"4721","speaker","2","1"
"4722","sate","2","1"
"4723","loyal","2","1"
"4724","readers","2","1"
"4725","desire","2","1"
"4726","youtube","2","1"
"4727","watch","2","1"
"4728","3_1reldh5xw","2","1"
"4729","siestas","1","3"
"4730","climate","1","5"
"4731","change","1","5"
"4732","thinking","1","1"
"4733","warm","1","2"
"4734","summer","1","4"
"4735","california","1","2"
"4736","taking","1","3"
"4737","afternoon","1","3"
"4738","break","1","3"
"4739","oldest","1","1"
"4740","widespread","1","2"
"4741","adaptations","1","2"
"4742","humans","1","2"
"4743","weather","1","2"
"4744","work","1","5"
"4745","hard","1","1"
"4746","morning","1","1"
"4747","heat","1","7"
"4748","bad","1","1"
"4749","unproductive","1","1"
"4750","wake","1","1"
"4751","4am","1","1"
"4752","field","1","4"
"4753","sonora","1","1"
"4754","mexico","1","1"
"4755","july","1","1"
"4756","meant","1","1"
"4757","lunch","1","1"
"4758","sun","1","3"
"4759","guess","1","1"
"4760","similar","1","5"
"4761","strategy","1","4"
"4762","explains","1","4"
"4763","max","1","2"
"4764","naps","1","1"
"4765","berkeley","1","2"
"4766","isn","1","2"
"4767","typically","1","4"
"4768","widely","1","1"
"4769","adopted","1","2"
"4770","practice","1","2"
"4771","don","1","1"
"4772","grow","1","1"
"4773","crops","1","10"
"4774","adapt","1","1"
"4775","extreme","1","2"
"4776","scales","1","2"
"4777","select","1","1"
"4778","slow","1","1"
"4779","hours","1","1"
"4780","hottest","1","1"
"4781","highest","1","3"
"4782","vapor","1","1"
"4783","pressure","1","7"
"4784","deficits","1","1"
"4785","avoids","1","1"
"4786","times","1","1"
"4787","lowest","1","1"
"4788","nice","1","1"
"4789","review","1","1"
"4790","vincent","1","1"
"4791","vadez","1","1"
"4792","colleagues","1","1"
"4793","discusses","1","1"
"4794","ways","1","1"
"4795","crop","1","6"
"4796","scientists","1","1"
"4797","selecting","1","1"
"4798","trait","1","1"
"4799","mentioned","1","1"
"4800","past","1","1"
"4801","posts","1","1"
"4802","evaluate","1","1"
"4803","adaptation","1","3"
"4804","helps","1","1"
"4805","clear","1","4"
"4806","longer","1","1"
"4807","scrap","1","1"
"4808","growing","1","1"
"4809","peak","1","1"
"4810","fit","1","1"
"4811","straddle","1","1"
"4812","period","1","3"
"4813","paper","1","4"
"4814","led","1","1"
"4815","student","1","1"
"4816","chris","1","1"
"4817","seifert","1","2"
"4818","double","1","12"
"4819","potentials","1","1"
"4820","part","1","1"
"4821","challenge","1","1"
"4822","pushes","1","1"
"4823","soybean","1","2"
"4824","greater","1","3"
"4825","risks","1","1"
"4826","frost","1","7"
"4827","damage","1","1"
"4828","end","1","2"
"4829","season","1","1"
"4830","warming","1","2"
"4831","temperatures","1","2"
"4832","develop","1","2"
"4833","quickly","1","1"
"4834","dates","1","1"
"4835","recede","1","1"
"4836","simulate","1","1"
"4837","viable","1","1"
"4838","continue","1","1"
"4839","realistic","1","1"
"4840","phenology","1","1"
"4841","wheat","1","2"
"4842","soy","1","2"
"4843","squeezed","1","1"
"4844","fall","1","1"
"4845","summary","1","1"
"4846","projected","1","1"
"4847","suitability","1","3"
"4848","current","1","4"
"4849","conditions","1","2"
"4850","scenarios","1","2"
"4851","top","1","1"
"4852","emissions","1","1"
"4853","rcp4","1","1"
"4854","bottom","1","1"
"4855","rcp8","1","1"
"4856","simulated","1","3"
"4857","limits","1","2"
"4858","match","1","1"
"4859","pretty","1","2"
"4860","extends","1","2"
"4861","reality","1","1"
"4862","roughly","1","2"
"4863","south","1","2"
"4864","illinois","1","1"
"4865","mid","1","1"
"4866","century","1","2"
"4867","suitable","1","3"
"4868","shifted","1","1"
"4869","full","1","2"
"4870","northward","1","1"
"4871","triple","1","1"
"4872","depending","1","1"
"4873","slightly","1","1"
"4874","interesting","1","1"
"4875","make","1","5"
"4876","vernalize","1","1"
"4877","properly","1","1"
"4878","thing","1","1"
"4879","encouraged","1","1"
"4880","spread","1","2"
"4881","coarse","1","1"
"4882","spatial","1","1"
"4883","short","1","3"
"4884","increase","1","1"
"4885","figure","1","1"
"4886","shows","1","1"
"4887","fraction","1","1"
"4888","reported","1","1"
"4889","red","1","1"
"4890","line","1","1"
"4891","states","1","10"
"4892","historically","1","1"
"4893","limitations","1","1"
"4894","thresholds","1","1"
"4895","maturing","1","1"
"4896","definite","1","1"
"4897","gain","1","2"
"4898","relative","1","3"
"4899","sticking","1","1"
"4900","corn","1","1"
"4901","depend","1","2"
"4902","prices","1","1"
"4903","yields","1","1"
"4904","worse","1","1"
"4905","achieved","1","2"
"4906","reasons","1","1"
"4907","siesta","1","1"
"4908","productive","1","2"
"4909","didn","1","1"
"4910","intriguing","1","1"
"4911","option","1","1"
"4912","sense","1","3"
"4913","lot","1","1"
"4914","places","1","2"
"4915","falls","1","1"
"4916","category","1","1"
"4917","things","1","1"
"4918","wouldn","1","1"
